更新日期,更新時間,國家/地區,累計確診個案數目,過去14天新增報告確診個案數目,當中累計死亡個案數目,備註
03/04/2020,10:00,貝寧,13,12,0,
03/04/2020,10:00,百慕達,32,32,0,
03/04/2020,10:00,不丹,4,3,0,
03/04/2020,10:00,玻利維亞,115,103,7,
03/04/2020,10:00,波斯尼亞和黑塞哥維那,464,420,13,
03/04/2020,10:00,博茨瓦納,3,3,1,
03/04/2020,10:00,巴西,5717,5426,201,
03/04/2020,10:00,英屬維爾京群島,3,3,0,
03/04/2020,10:00,文萊,131,75,1,
03/04/2020,10:00,保加利亞,422,328,10,
03/04/2020,10:00,布基納法索,261,235,14,
03/04/2020,10:00,布隆迪,2,2,0,
03/04/2020,10:00,佛得角,5,5,1,
03/04/2020,10:00,柬埔寨,109,74,0,
03/04/2020,10:00,喀麥隆,139,129,6,
03/04/2020,10:00,加拿大,9005,8384,105,
03/04/2020,10:00,開曼群島,14,13,1,
03/04/2020,10:00,中非共和國,8,7,0,
03/04/2020,10:00,乍得,7,7,0,
03/04/2020,10:00,智利,3031,2793,16,
03/04/2020,10:00,哥倫比亞,906,813,16,
03/04/2020,10:00,剛果,22,19,2,
03/04/2020,10:00,哥斯達黎加,347,297,2,
03/04/2020,10:00,象牙海岸,190,181,0,
03/04/2020,10:00,克羅地亞,963,882,6,
03/04/2020,10:00,古巴,212,202,6,
03/04/2020,10:00,庫拉索,11,8,1,
03/04/2020,10:00,塞浦路斯,320,262,9,
03/04/2020,10:00,捷克,3589,2895,39,
03/04/2020,10:00,剛果民主共和國,123,116,11,
03/04/2020,10:00,丹麥,3107,1975,104,
03/04/2020,10:00,吉布提,34,33,0,
03/04/2020,10:00,多米尼克國,11,11,0,
03/04/2020,10:00,多米尼加共和國,1284,1263,57,
03/04/2020,10:00,厄瓜多爾,2372,2217,146,
03/04/2020,10:00,埃及,779,583,52,
03/04/2020,10:00,薩爾瓦多,32,32,1,
03/04/2020,10:00,赤道幾內亞,14,11,0,
03/04/2020,10:00,厄立特里亞國,15,15,0,
03/04/2020,10:00,愛沙尼亞,779,512,5,
03/04/2020,10:00,斯威士蘭,9,8,0,
03/04/2020,10:00,埃塞俄比亞,26,20,0,
03/04/2020,10:00,法羅群島,173,115,0,
03/04/2020,10:00,斐濟群島,5,5,0,
03/04/2020,10:00,芬蘭,1446,1077,17,
03/04/2020,10:00,法國,59105,48110,4503,
03/04/2020,10:00,法屬圭亞那,51,40,0,
03/04/2020,10:00,法屬波利尼西亞,37,34,0,
03/04/2020,10:00,加蓬,7,4,1,
03/04/2020,10:00,岡比亞,3,2,1,
03/04/2020,10:00,格魯吉亞,121,83,0,
03/04/2020,10:00,德國,73522,62523,872,
03/04/2020,10:00,加納,195,186,5,
03/04/2020,10:00,直布羅陀,69,61,0,
03/04/2020,10:00,希臘,1375,957,50,
03/04/2020,10:00,格陵蘭,10,8,0,
03/04/2020,10:00,格林納達,9,9,0,
03/04/2020,10:00,瓜地洛普,125,92,6,
03/04/2020,10:00,關島,77,72,3,
03/04/2020,10:00,危地馬拉,39,33,1,
03/04/2020,10:00,根西島,78,77,1,
03/04/2020,10:00,畿內亞,30,29,0,
03/04/2020,10:00,幾內亞比紹,9,9,0,
03/04/2020,10:00,圭亞那,19,15,2,
03/04/2020,10:00,海地,16,16,0,
03/04/2020,10:00,教廷,6,5,0,
03/04/2020,10:00,洪都拉斯,172,163,10,
03/04/2020,10:00,香港特別行政區,803,594,4,包括1宗疑似個案
03/04/2020,10:00,匈牙利,525,452,20,
03/04/2020,10:00,冰島,1220,890,2,
03/04/2020,10:00,印度,1636,1485,38,
03/04/2020,10:00,印尼,1677,1450,157,
03/04/2020,10:00,伊朗,50468,32061,3160,
03/04/2020,10:00,伊拉克,728,564,52,
03/04/2020,10:00,愛爾蘭,3447,2890,85,
03/04/2020,10:00,人島,65,65,0,
03/04/2020,10:00,以色列,5591,5062,21,
03/04/2020,10:00,意大利,115242,74207,13915,
03/04/2020,10:00,牙買加,38,25,1,
03/04/2020,10:00,日本,2617,1667,63,不包括712宗確診個案為郵輪乘客/船員 (當中包括11宗死亡個案)
03/04/2020,10:00,澤西,81,76,2,
03/04/2020,10:00,約旦,278,226,5,
03/04/2020,10:00,哈薩克斯坦,386,340,3,
03/04/2020,10:00,肯雅,81,74,1,
03/04/2020,10:00,科索沃,125,125,1,
03/04/2020,10:00,科威特,317,175,0,
03/04/2020,10:00,吉爾吉斯坦,115,112,0,
03/04/2020,10:00,老撾,10,10,0,
03/04/2020,10:00,拉脫維亞,446,360,0,
03/04/2020,10:00,黎巴嫩,479,346,12,
03/04/2020,10:00,利比里亞,6,4,0,
03/04/2020,10:00,利比亞,10,10,0,
03/04/2020,10:00,列支敦士登,72,47,0,
03/04/2020,10:00,立陶宛,581,545,8,
03/04/2020,10:00,盧森堡,2319,1974,29,
03/04/2020,10:00,澳門特別行政區,41,24,0,
03/04/2020,10:00,馬達加斯加,53,53,0,
03/04/2020,10:00,中國內地,81620,653,3322,
03/04/2020,10:00,馬來西亞,2908,2118,45,
03/04/2020,10:00,馬爾代夫,18,5,0,
03/04/2020,10:00,馬里,28,28,0,
03/04/2020,10:00,馬耳他,188,135,0,
03/04/2020,10:00,馬提尼克島,128,105,3,
03/04/2020,10:00,毛里塔尼亞,5,3,0,
03/04/2020,10:00,毛里求斯,154,151,5,
03/04/2020,10:00,馬約特島,116,113,2,
03/04/2020,10:00,墨西哥,1215,1122,29,
03/04/2020,10:00,摩納哥,37,28,0,
03/04/2020,10:00,蒙古,14,9,0,
03/04/2020,10:00,黑山,120,110,2,
03/04/2020,10:00,蒙特塞拉特島,5,4,0,
03/04/2020,10:00,摩洛哥,676,627,39,
03/04/2020,10:00,莫桑比克,10,10,0,
03/04/2020,10:00,緬甸,15,15,1,
03/04/2020,10:00,納米比亞,11,9,0,
03/04/2020,10:00,尼泊爾,5,4,0,
03/04/2020,10:00,荷蘭,13614,11154,1173,
03/04/2020,10:00,新喀里多尼亞,16,16,0,
03/04/2020,10:00,新西蘭,723,703,1,
03/04/2020,10:00,尼加拉瓜,5,5,1,
03/04/2020,10:00,尼日爾,74,74,5,
03/04/2020,10:00,尼日利亞,139,131,2,
03/04/2020,10:00,北馬其頓,354,306,11,
03/04/2020,10:00,北馬利安納群島,6,6,0,
03/04/2020,10:00,挪威,4665,3113,32,
03/04/2020,10:00,巴勒斯坦,134,90,1,
03/04/2020,10:00,阿曼,231,198,1,
03/04/2020,10:00,巴基斯坦,2291,2050,31,
03/04/2020,10:00,巴拿馬,1181,1095,30,
03/04/2020,10:00,巴布亞新幾內亞,1,1,0,
03/04/2020,10:00,巴拉圭,69,58,3,
03/04/2020,10:00,秘魯,1323,1178,24,
03/04/2020,10:00,菲律賓,2311,2109,96,
03/04/2020,10:00,波蘭,2554,2229,43,
03/04/2020,10:00,葡萄牙,8251,7466,187,
03/04/2020,10:00,波多黎各,286,281,11,
03/04/2020,10:00,卡塔爾,835,383,2,
03/04/2020,10:00,韓國,10062,1410,174,
03/04/2020,10:00,摩爾多瓦共和國,423,374,5,
03/04/2020,10:00,留尼旺島,281,269,0,
03/04/2020,10:00,羅馬尼亞,2460,2200,85,
03/04/2020,10:00,俄羅斯,2777,2578,24,
03/04/2020,10:00,盧旺達,82,71,0,
03/04/2020,10:00,聖巴泰勒米,6,3,0,
03/04/2020,10:00,聖基茨和尼維斯,8,8,0,
03/04/2020,10:00,聖盧西亞,13,11,0,
03/04/2020,10:00,聖馬丁,21,17,2,
03/04/2020,10:00,聖文森特和格林納丁斯,1,0,0,
03/04/2020,10:00,聖馬力諾,236,110,28,
03/04/2020,10:00,沙特阿拉伯,1720,1482,16,
03/04/2020,10:00,塞內加爾,190,154,1,
03/04/2020,10:00,塞爾維亞,1060,937,13,
03/04/2020,10:00,塞舌爾,10,4,0,
03/04/2020,10:00,塞拉利昂,2,2,0,
03/04/2020,10:00,新加坡,1049,704,4,
03/04/2020,10:00,聖馬丁(荷蘭加勒比地區),6,6,0,
03/04/2020,10:00,斯洛伐克,400,277,0,
03/04/2020,10:00,斯洛文尼亞,841,522,15,
03/04/2020,10:00,索馬里,5,4,0,
03/04/2020,10:00,南非,1380,1264,5,
03/04/2020,10:00,西班牙,110238,93091,10003,
03/04/2020,10:00,斯里蘭卡,143,101,2,
03/04/2020,10:00,蘇丹,7,6,2,
03/04/2020,10:00,蘇里南,8,7,0,
03/04/2020,10:00,瑞典,4947,3524,239,
03/04/2020,10:00,瑞士,17070,13207,378,
03/04/2020,10:00,敘利亞,10,10,3,
03/04/2020,10:00,台灣,339,231,5,
03/04/2020,10:00,泰國,1771,1559,12,
03/04/2020,10:00,英國,33718,30441,2921,
03/04/2020,10:00,東帝汶,1,1,0,
03/04/2020,10:00,多哥,36,35,2,
03/04/2020,10:00,千里達及多巴哥,89,82,5,
03/04/2020,10:00,突尼斯,423,394,12,
03/04/2020,10:00,土耳其,15679,15488,277,
03/04/2020,10:00,特克斯和凱科斯群島,5,5,0,
03/04/2020,10:00,烏干達,44,44,0,
03/04/2020,10:00,烏克蘭,804,788,20,
03/04/2020,10:00,阿聯酋,814,701,8,
03/04/2020,10:00,坦桑尼亞,20,17,1,
03/04/2020,10:00,美國,213144,202702,4513,
03/04/2020,10:00,美屬維爾京群島,30,28,0,
03/04/2020,10:00,烏拉圭,338,309,2,
03/04/2020,10:00,烏茲別克斯坦,190,169,2,
03/04/2020,10:00,委內瑞拉,143,107,3,
03/04/2020,10:00,越南,218,152,0,
03/04/2020,10:00,贊比亞,36,34,0,
03/04/2020,10:00,津巴布韋,8,8,1,
04/04/2020,10:00,阿富汗,269,247,5,
04/04/2020,10:00,阿爾巴尼亞,277,207,16,
04/04/2020,10:00,阿爾及利亞,986,904,83,
04/04/2020,10:00,安道爾,429,354,15,
04/04/2020,10:00,安哥拉,8,8,2,
04/04/2020,10:00,安圭拉,2,2,0,
04/04/2020,10:00,安提瓜和巴布達,7,6,0,
04/04/2020,10:00,阿根廷,1133,1036,31,
04/04/2020,10:00,亞美尼亞,640,518,4,
04/04/2020,10:00,阿魯巴,60,55,0,
04/04/2020,10:00,澳洲,5224,4515,23,
04/04/2020,10:00,奧地利,11129,8933,158,
04/04/2020,10:00,阿塞拜疆,400,366,5,
04/04/2020,10:00,巴哈馬,21,18,1,
04/04/2020,10:00,巴林,643,374,4,
04/04/2020,10:00,孟加拉,56,39,6,
04/04/2020,10:00,巴巴多斯,45,43,0,
04/04/2020,10:00,白俄羅斯,254,208,4,
04/04/2020,10:00,比利時,15348,13553,1011,
04/04/2020,10:00,伯利茲,3,3,0,
04/04/2020,10:00,貝寧,13,11,0,
04/04/2020,10:00,百慕達,32,30,0,
04/04/2020,10:00,不丹,5,3,0,
04/04/2020,10:00,玻利維亞,123,108,8,
04/04/2020,10:00,波斯尼亞和黑塞哥維那,521,477,16,
04/04/2020,10:00,博茨瓦納,4,4,1,
04/04/2020,10:00,巴西,6836,6408,241,
04/04/2020,10:00,英屬維爾京群島,3,3,0,
04/04/2020,10:00,文萊,133,60,1,
04/04/2020,10:00,保加利亞,457,352,10,
04/04/2020,10:00,布基納法索,261,221,14,
04/04/2020,10:00,布隆迪,2,2,0,
04/04/2020,10:00,佛得角,5,5,1,
04/04/2020,10:00,柬埔寨,110,63,0,
04/04/2020,10:00,喀麥隆,246,231,7,
04/04/2020,10:00,加拿大,10114,9378,127,
04/04/2020,10:00,開曼群島,22,19,1,
04/04/2020,10:00,中非共和國,8,7,0,
04/04/2020,10:00,乍得,7,6,0,
04/04/2020,10:00,智利,3404,3062,18,
04/04/2020,10:00,哥倫比亞,1065,957,17,
04/04/2020,10:00,剛果,41,38,2,
04/04/2020,10:00,哥斯達黎加,375,288,2,
04/04/2020,10:00,象牙海岸,190,181,1,
04/04/2020,10:00,克羅地亞,1011,907,7,
04/04/2020,10:00,古巴,233,222,6,
04/04/2020,10:00,庫拉索,11,8,1,
04/04/2020,10:00,塞浦路斯,356,298,9,
04/04/2020,10:00,捷克,3858,3164,44,
04/04/2020,10:00,剛果民主共和國,134,120,13,
04/04/2020,10:00,丹麥,3386,2235,123,
04/04/2020,10:00,吉布提,41,40,0,
04/04/2020,10:00,多米尼克國,11,11,0,
04/04/2020,10:00,多米尼加共和國,1380,1346,60,
04/04/2020,10:00,厄瓜多爾,3163,2964,120,
04/04/2020,10:00,埃及,865,655,58,
04/04/2020,10:00,薩爾瓦多,41,40,2,
04/04/2020,10:00,赤道幾內亞,15,11,0,
04/04/2020,10:00,厄立特里亞國,20,20,0,
04/04/2020,10:00,愛沙尼亞,858,591,11,
04/04/2020,10:00,斯威士蘭,9,8,0,
04/04/2020,10:00,埃塞俄比亞,31,22,0,
04/04/2020,10:00,法羅群島,177,105,0,
04/04/2020,10:00,斐濟群島,7,6,0,
04/04/2020,10:00,芬蘭,1518,1118,19,
04/04/2020,10:00,法國,64338,51726,5901,
04/04/2020,10:00,法屬圭亞那,55,40,0,
04/04/2020,10:00,法屬波利尼西亞,37,26,0,
04/04/2020,10:00,加蓬,18,15,1,
04/04/2020,10:00,岡比亞,4,3,1,
04/04/2020,10:00,格魯吉亞,148,108,0,
04/04/2020,10:00,德國,79696,65739,1017,
04/04/2020,10:00,加納,204,193,5,
04/04/2020,10:00,直布羅陀,81,71,0,
04/04/2020,10:00,希臘,1514,1050,53,
04/04/2020,10:00,格陵蘭,10,8,0,
04/04/2020,10:00,格林納達,10,10,0,
04/04/2020,10:00,瓜地洛普,128,83,6,
04/04/2020,10:00,關島,82,70,3,
04/04/2020,10:00,危地馬拉,47,38,1,
04/04/2020,10:00,根西島,91,90,1,
04/04/2020,10:00,畿內亞,52,50,0,
04/04/2020,10:00,幾內亞比紹,9,9,0,
04/04/2020,10:00,圭亞那,19,14,4,
04/04/2020,10:00,海地,16,16,0,
04/04/2020,10:00,教廷,7,6,0,
04/04/2020,10:00,洪都拉斯,219,207,14,
04/04/2020,10:00,香港特別行政區,846,589,4,包括1宗疑似個案
04/04/2020,10:00,匈牙利,585,500,21,
04/04/2020,10:00,冰島,1319,989,4,
04/04/2020,10:00,印度,1965,1770,50,
04/04/2020,10:00,印尼,1790,1481,170,
04/04/2020,10:00,伊朗,53183,33539,3294,
04/04/2020,10:00,伊拉克,772,595,54,
04/04/2020,10:00,愛爾蘭,3849,3292,98,
04/04/2020,10:00,人島,71,71,1,
04/04/2020,10:00,以色列,6211,5506,29,
04/04/2020,10:00,意大利,119827,72806,14681,
04/04/2020,10:00,牙買加,44,29,3,
04/04/2020,10:00,日本,2617,1610,63,不包括712宗確診個案為郵輪乘客/船員 (當中包括11宗死亡個案)
04/04/2020,10:00,澤西,81,76,2,
04/04/2020,10:00,約旦,299,243,5,
04/04/2020,10:00,哈薩克斯坦,435,389,3,
04/04/2020,10:00,肯雅,110,103,3,
04/04/2020,10:00,科索沃,126,126,1,
04/04/2020,10:00,科威特,417,269,0,
04/04/2020,10:00,吉爾吉斯坦,130,127,1,
04/04/2020,10:00,老撾,10,10,0,
04/04/2020,10:00,拉脫維亞,458,372,0,
04/04/2020,10:00,黎巴嫩,508,359,17,
04/04/2020,10:00,利比里亞,6,4,0,
04/04/2020,10:00,利比亞,10,10,1,
04/04/2020,10:00,列支敦士登,75,50,0,
04/04/2020,10:00,立陶宛,649,601,9,
04/04/2020,10:00,盧森堡,2487,2142,30,
04/04/2020,10:00,澳門特別行政區,43,26,0,
04/04/2020,10:00,馬達加斯加,65,65,0,
04/04/2020,10:00,中國內地,81639,631,3326,
04/04/2020,10:00,馬拉維共和國,3,3,0,
04/04/2020,10:00,馬來西亞,3116,2216,50,
04/04/2020,10:00,馬爾代夫,19,6,0,
04/04/2020,10:00,馬里,28,28,3,
04/04/2020,10:00,馬耳他,195,142,0,
04/04/2020,10:00,馬提尼克島,131,99,3,
04/04/2020,10:00,毛里塔尼亞,5,3,0,
04/04/2020,10:00,毛里求斯,169,162,7,
04/04/2020,10:00,馬約特島,128,124,2,
04/04/2020,10:00,墨西哥,1378,1260,37,
04/04/2020,10:00,摩納哥,37,26,0,
04/04/2020,10:00,蒙古,14,8,0,
04/04/2020,10:00,黑山,140,129,2,
04/04/2020,10:00,蒙特塞拉特島,5,4,0,
04/04/2020,10:00,摩洛哥,735,674,47,
04/04/2020,10:00,莫桑比克,10,10,0,
04/04/2020,10:00,緬甸,16,16,1,
04/04/2020,10:00,納米比亞,13,10,0,
04/04/2020,10:00,尼泊爾,6,5,0,
04/04/2020,10:00,荷蘭,14697,12237,1339,
04/04/2020,10:00,新喀里多尼亞,18,16,0,
04/04/2020,10:00,新西蘭,774,735,1,
04/04/2020,10:00,尼加拉瓜,5,4,1,
04/04/2020,10:00,尼日爾,74,73,5,
04/04/2020,10:00,尼日利亞,174,162,2,
04/04/2020,10:00,北馬其頓,384,336,11,
04/04/2020,10:00,北馬利安納群島,8,8,1,
04/04/2020,10:00,挪威,4935,3383,42,
04/04/2020,10:00,巴勒斯坦,165,118,1,
04/04/2020,10:00,阿曼,252,213,2,
04/04/2020,10:00,巴基斯坦,2450,2148,35,
04/04/2020,10:00,巴拿馬,1317,1208,32,
04/04/2020,10:00,巴布亞新幾內亞,1,1,0,
04/04/2020,10:00,巴拉圭,77,66,3,
04/04/2020,10:00,秘魯,1323,1089,41,
04/04/2020,10:00,菲律賓,2633,2416,107,
04/04/2020,10:00,波蘭,2946,2591,57,
04/04/2020,10:00,葡萄牙,9034,8249,209,
04/04/2020,10:00,波多黎各,316,310,12,
04/04/2020,10:00,卡塔爾,949,497,3,
04/04/2020,10:00,韓國,10062,1263,174,
04/04/2020,10:00,摩爾多瓦共和國,591,542,8,
04/04/2020,10:00,留尼旺島,308,293,0,
04/04/2020,10:00,羅馬尼亞,2738,2461,94,
04/04/2020,10:00,俄羅斯,3548,3349,30,
04/04/2020,10:00,盧旺達,84,73,0,
04/04/2020,10:00,聖巴泰勒米,6,3,0,
04/04/2020,10:00,聖基茨和尼維斯,8,8,0,
04/04/2020,10:00,聖盧西亞,13,11,0,
04/04/2020,10:00,聖馬丁,22,18,2,
04/04/2020,10:00,聖文森特和格林納丁斯,2,1,0,
04/04/2020,10:00,聖馬力諾,245,94,30,
04/04/2020,10:00,沙特阿拉伯,1885,1647,21,
04/04/2020,10:00,塞內加爾,195,157,1,
04/04/2020,10:00,塞爾維亞,1171,1031,13,
04/04/2020,10:00,塞舌爾,10,4,0,
04/04/2020,10:00,塞拉利昂,2,2,0,
04/04/2020,10:00,新加坡,1114,729,5,
04/04/2020,10:00,聖馬丁(荷蘭加勒比地區),18,17,1,
04/04/2020,10:00,斯洛伐克,426,303,0,
04/04/2020,10:00,斯洛文尼亞,897,578,16,
04/04/2020,10:00,索馬里,5,4,0,
04/04/2020,10:00,南非,1462,1312,5,
04/04/2020,10:00,西班牙,117710,97730,10935,
04/04/2020,10:00,斯里蘭卡,148,89,3,
04/04/2020,10:00,蘇丹,8,7,2,
04/04/2020,10:00,蘇里南,8,7,0,
04/04/2020,10:00,瑞典,5466,4043,282,
04/04/2020,10:00,瑞士,18844,14981,536,
04/04/2020,10:00,敘利亞,16,16,2,
04/04/2020,10:00,台灣,348,213,5,
04/04/2020,10:00,泰國,1875,1553,15,
04/04/2020,10:00,英國,38168,34185,3605,
04/04/2020,10:00,東帝汶,1,1,0,
04/04/2020,10:00,多哥,39,30,2,
04/04/2020,10:00,千里達及多巴哥,90,81,5,
04/04/2020,10:00,突尼斯,455,416,14,
04/04/2020,10:00,土耳其,18135,17944,356,
04/04/2020,10:00,特克斯和凱科斯群島,5,5,0,
04/04/2020,10:00,烏干達,44,44,0,
04/04/2020,10:00,烏克蘭,987,961,23,
04/04/2020,10:00,阿聯酋,1024,884,8,
04/04/2020,10:00,坦桑尼亞,20,14,1,
04/04/2020,10:00,美國,239279,224060,5443,
04/04/2020,10:00,美屬維爾京群島,33,30,0,
04/04/2020,10:00,烏拉圭,350,271,4,
04/04/2020,10:00,烏茲別克斯坦,221,200,2,
04/04/2020,10:00,委內瑞拉,144,108,3,
04/04/2020,10:00,越南,233,148,0,
04/04/2020,10:00,贊比亞,39,37,1,
04/04/2020,10:00,津巴布韋,8,8,1,
05/04/2020,10:00,阿富汗,270,246,5,
05/04/2020,10:00,阿爾巴尼亞,333,263,17,
05/04/2020,10:00,阿爾及利亞,986,892,83,
05/04/2020,10:00,安道爾,442,362,16,
05/04/2020,10:00,安哥拉,10,10,2,
05/04/2020,10:00,安圭拉,3,3,0,
05/04/2020,10:00,安提瓜和巴布達,7,6,0,
05/04/2020,10:00,阿根廷,1265,1137,37,
05/04/2020,10:00,亞美尼亞,736,593,7,
05/04/2020,10:00,阿魯巴,62,57,0,
05/04/2020,10:00,澳洲,5454,4581,28,
05/04/2020,10:00,奧地利,11525,8876,168,
05/04/2020,10:00,阿塞拜疆,443,399,5,
05/04/2020,10:00,巴哈馬,24,20,3,
05/04/2020,10:00,巴林,673,388,4,
05/04/2020,10:00,孟加拉,61,44,6,
05/04/2020,10:00,巴巴多斯,45,40,0,
05/04/2020,10:00,白俄羅斯,254,197,4,
05/04/2020,10:00,比利時,16770,14513,1143,
05/04/2020,10:00,伯利茲,3,3,0,
05/04/2020,10:00,貝寧,13,11,0,
05/04/2020,10:00,百慕達,35,33,0,
05/04/2020,10:00,不丹,5,3,0,
05/04/2020,10:00,玻利維亞,132,116,9,
05/04/2020,10:00,博內爾、聖尤斯特歇斯和薩巴,2,2,0,
05/04/2020,10:00,波斯尼亞和黑塞哥維那,586,521,18,
05/04/2020,10:00,博茨瓦納,4,4,1,
05/04/2020,10:00,巴西,7910,7289,299,
05/04/2020,10:00,英屬維爾京群島,3,3,0,
05/04/2020,10:00,文萊,134,56,1,
05/04/2020,10:00,保加利亞,485,358,14,
05/04/2020,10:00,布基納法索,261,221,15,
05/04/2020,10:00,布隆迪,3,3,0,
05/04/2020,10:00,佛得角,5,4,1,
05/04/2020,10:00,柬埔寨,114,63,0,
05/04/2020,10:00,喀麥隆,246,224,7,
05/04/2020,10:00,加拿大,11732,10886,152,
05/04/2020,10:00,開曼群島,28,25,1,
05/04/2020,10:00,中非共和國,8,7,0,
05/04/2020,10:00,乍得,7,6,0,
05/04/2020,10:00,智利,3737,3303,22,
05/04/2020,10:00,哥倫比亞,1161,1016,19,
05/04/2020,10:00,剛果,41,38,3,
05/04/2020,10:00,哥斯達黎加,396,283,2,
05/04/2020,10:00,象牙海岸,203,194,1,
05/04/2020,10:00,克羅地亞,1079,953,8,
05/04/2020,10:00,古巴,269,253,6,
05/04/2020,10:00,庫拉索,11,8,1,
05/04/2020,10:00,塞浦路斯,396,329,11,
05/04/2020,10:00,捷克,4190,3286,53,
05/04/2020,10:00,剛果民主共和國,134,120,13,
05/04/2020,10:00,丹麥,3757,2502,139,
05/04/2020,10:00,吉布提,50,49,0,
05/04/2020,10:00,多米尼克國,11,11,0,
05/04/2020,10:00,多米尼加共和國,1488,1416,68,
05/04/2020,10:00,厄瓜多爾,3163,2796,120,
05/04/2020,10:00,埃及,985,729,66,
05/04/2020,10:00,薩爾瓦多,46,45,2,
05/04/2020,10:00,赤道幾內亞,15,11,0,
05/04/2020,10:00,厄立特里亞國,20,20,0,
05/04/2020,10:00,愛沙尼亞,961,678,12,
05/04/2020,10:00,斯威士蘭,9,8,0,
05/04/2020,10:00,埃塞俄比亞,35,26,0,
05/04/2020,10:00,法羅群島,179,99,0,
05/04/2020,10:00,斐濟群島,7,6,0,
05/04/2020,10:00,芬蘭,1615,1165,20,
05/04/2020,10:00,法國,66605,52146,5532,
05/04/2020,10:00,法屬圭亞那,57,42,0,
05/04/2020,10:00,法屬波利尼西亞,39,28,0,
05/04/2020,10:00,加蓬,21,18,1,
05/04/2020,10:00,岡比亞,4,3,1,
05/04/2020,10:00,格魯吉亞,157,112,0,
05/04/2020,10:00,德國,85778,69116,1158,
05/04/2020,10:00,加納,204,188,5,
05/04/2020,10:00,直布羅陀,95,85,1,
05/04/2020,10:00,希臘,1613,1118,59,
05/04/2020,10:00,格陵蘭,10,8,0,
05/04/2020,10:00,格林納達,10,10,0,
05/04/2020,10:00,瓜地洛普,130,79,7,
05/04/2020,10:00,關島,84,70,3,
05/04/2020,10:00,危地馬拉,50,38,1,
05/04/2020,10:00,根西島,114,113,2,
05/04/2020,10:00,畿內亞,52,50,0,
05/04/2020,10:00,幾內亞比紹,15,15,0,
05/04/2020,10:00,圭亞那,19,14,4,
05/04/2020,10:00,海地,18,16,0,
05/04/2020,10:00,教廷,7,6,0,
05/04/2020,10:00,洪都拉斯,222,198,15,
05/04/2020,10:00,香港特別行政區,863,589,4,包括1宗疑似個案
05/04/2020,10:00,匈牙利,678,593,32,
05/04/2020,10:00,冰島,1364,955,4,
05/04/2020,10:00,印度,2301,2106,56,
05/04/2020,10:00,印尼,1986,1617,181,
05/04/2020,10:00,伊朗,55743,35133,3452,
05/04/2020,10:00,伊拉克,820,627,54,
05/04/2020,10:00,愛爾蘭,4273,3590,120,
05/04/2020,10:00,人島,114,113,1,
05/04/2020,10:00,以色列,7030,6318,36,
05/04/2020,10:00,意大利,124632,71054,15362,
05/04/2020,10:00,牙買加,47,31,3,
05/04/2020,10:00,日本,2935,1905,69,不包括712宗確診個案為郵輪乘客/船員 (當中包括11宗死亡個案)
05/04/2020,10:00,澤西,118,106,2,
05/04/2020,10:00,約旦,310,241,5,
05/04/2020,10:00,哈薩克斯坦,460,407,3,
05/04/2020,10:00,肯雅,122,115,4,
05/04/2020,10:00,韓國,10156,1259,177,
05/04/2020,10:00,科索沃,132,132,1,
05/04/2020,10:00,科威特,417,258,0,
05/04/2020,10:00,吉爾吉斯坦,144,138,1,
05/04/2020,10:00,老撾,10,10,0,
05/04/2020,10:00,拉脫維亞,493,382,1,
05/04/2020,10:00,黎巴嫩,508,345,17,
05/04/2020,10:00,利比里亞,7,5,0,
05/04/2020,10:00,利比亞,10,10,1,
05/04/2020,10:00,列支敦士登,76,42,0,
05/04/2020,10:00,立陶宛,771,702,9,
05/04/2020,10:00,盧森堡,2612,2128,31,
05/04/2020,10:00,澳門特別行政區,44,26,0,
05/04/2020,10:00,馬達加斯加,65,65,0,
05/04/2020,10:00,中國內地,81669,615,3329,
05/04/2020,10:00,馬拉維共和國,3,3,0,
05/04/2020,10:00,馬來西亞,3333,2303,53,
05/04/2020,10:00,馬爾代夫,19,6,0,
05/04/2020,10:00,馬里,36,36,3,
05/04/2020,10:00,馬耳他,202,138,0,
05/04/2020,10:00,馬提尼克島,138,106,3,
05/04/2020,10:00,毛里塔尼亞,6,4,1,
05/04/2020,10:00,毛里求斯,186,174,7,
05/04/2020,10:00,馬約特島,128,124,2,
05/04/2020,10:00,墨西哥,1510,1346,50,
05/04/2020,10:00,摩納哥,37,25,0,
05/04/2020,10:00,蒙古,14,8,0,
05/04/2020,10:00,黑山,160,146,2,
05/04/2020,10:00,蒙特塞拉特島,5,4,0,
05/04/2020,10:00,摩洛哥,844,770,50,
05/04/2020,10:00,莫桑比克,10,10,0,
05/04/2020,10:00,緬甸,20,20,1,
05/04/2020,10:00,納米比亞,13,10,0,
05/04/2020,10:00,尼泊爾,6,5,0,
05/04/2020,10:00,荷蘭,15723,12729,1487,
05/04/2020,10:00,新喀里多尼亞,18,16,0,
05/04/2020,10:00,新西蘭,824,771,1,
05/04/2020,10:00,尼加拉瓜,5,4,1,
05/04/2020,10:00,尼日爾,98,97,5,
05/04/2020,10:00,尼日利亞,190,178,2,
05/04/2020,10:00,北馬其頓,430,360,12,
05/04/2020,10:00,北馬利安納群島,8,8,1,
05/04/2020,10:00,挪威,5208,3466,44,
05/04/2020,10:00,阿曼,277,229,2,
05/04/2020,10:00,巴基斯坦,2450,1989,35,
05/04/2020,10:00,巴勒斯坦,193,145,1,
05/04/2020,10:00,巴拿馬,1475,1338,37,
